tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_ID,short_name_id,protocol
286,2,286,Pseudomonas,,bacteria,FALSE,7112.03,3601395,4087,1,17061,96.542,710.347,10^-238.671,33.692,17061,12,1,17061,99.5,371,10^-252.475,"[3003351, 2986947, 2939495, 2901380, 2895473, 2895471, 2870750, 2864101, 2855434, 2777367, 2762896, 2749808, 2745518, 2745514, 2730848, 2730846, 2666183, 2605424, 2559074, 2498848, 2219057, 2213015, 2083054, 2054919, 2025658, 1876757, 1855380, 1788301, 1573720, 1500686, 1344094, 1274359, 1206777, 1173283, 1163398, 658632, 587753, 515393, 485898, 485895, 359110, 321846, 319939, 251701, 251699, 244566, 219572, 200451, 200450, 198620, 157782, 129817, 122355, 104087, 76761, 76760, 76758, 75588, 47884, 47883, 47880, 47878, 47877, 46677, 303, 300, 296, 294, 287]",3,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA
194,2,194,Campylobacter,,bacteria,FALSE,1.83459,929,1,,,92.848,769,10^-307.653,,,,,,,,,[199],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA
157,2,157,Treponema,,bacteria,FALSE,3.77187,1910,2,,,85.6735,217.5,10^-89.3713,,,,,,,,,"[138851, 162]",0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA
6,2,6,Azorhizobium,,bacteria,FALSE,1.16118,588,1,,,81.69,142,10^-48.6841,,,,,,,,,[7],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA
-200,2,-200,all taxa with neither family nor genus classification,,,FALSE,2074.23,1050349,1348,,,93.0817,544.916,10^-192.921,,,,,,,,,"[3037400, 3032359, 2960088, 2951199, 2946106, 2912292, 2911161, 2873449, 2832643, 2828146, 2827978, 2827834, 2827830, 2827558, 2826770, 2826430, 2826364, 2826315, 2825396, 2825375, 2776816, 2572089, 2558661, 2558646, 2558643, 2558640, 2558636, 2558633, 2558629, 2558625, 2558616, 2558598, 2548308, 2548105, 2548084, 2547984, 2100421, 1869227, 1701811, 1624863, 1147152, 224209, 199737, 155900, 77133, 38018, 12402]",0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA
-200000543,2,-200000543,non-genus-specific reads in family Enterobacteriaceae,,bacteria,FALSE,0.924206,468,1,,,97.428,311,10^-189.012,,,,,,,,,[2066051],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA
-200010860,2,-200010860,non-genus-specific reads in family Inoviridae,,viruses,FALSE,2.07946,1053,1,,,94.7598,916,10^-67.4522,,,,,,,,,[2219103],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA
-200186803,2,-200186803,non-genus-specific reads in family Lachnospiraceae,,bacteria,FALSE,11.3887,5767,7,,,96.3323,616.429,10^-167.005,,,,,,,,,[712982],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,FALSE,3.4796,1762,3,,,94.9661,388.667,10^-173.202,,,,,,,,,[143393],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA
2974257,2,2974257,Hoylesella,,bacteria,FALSE,420.199,1397,1,,,98.305,59,10^-26.4214,,,,,,,,,[28127],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
2974251,2,2974251,Segatella,,bacteria,FALSE,930.333,3093,3,,,86.6651,767.667,10^-212.722,,,,,,,,,[28135],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
2767353,2,2767353,Lancefieldella,,bacteria,FALSE,780.842,2596,3,,,92.4153,696.667,10^-189.463,,,,,,,,,[1382],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
2742598,2,2742598,Limosilactobacillus,,bacteria,FALSE,990.791,3294,4,,,91.5196,645.5,10^-196.173,,,,,,,,,"[1633, 1632]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
2529408,2,2529408,Schaalia,,bacteria,FALSE,1746.67,5807,7,,,91.4575,443.571,10^-200.523,,,,,,,,,"[181487, 1660]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,446.969,1486,2,,,89.962,552,10^-262.298,,,,,,,,,"[2933970, 2899133]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
1866885,2,1866885,Mycolicibacterium,,bacteria,FALSE,121.217,403,2,,,99.0195,51,10^-21.6814,,,,,,,,,[59813],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
1164882,2,1164882,Lachnoanaerobaculum,,bacteria,FALSE,4209.51,13995,19,,,88.5995,446.105,10^-164.463,,,,,,,,,"[2490855, 617123]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
1093071,2,1093071,Phorcus,,eukaryota,FALSE,307.705,1023,1,,,81.513,119,10^-38.468,,,,,,,,,[1620919],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
543311,2,543311,Parvimonas,,bacteria,FALSE,159.116,529,1,,,88.952,353,10^-175.233,,,,,,,,,[33033],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
254717,2,254717,Chrysodeixis,,eukaryota,FALSE,196.414,653,1,,,81.871,513,10^-210.752,,,,,,,,,[689277],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
212742,2,212742,Morococcus,,bacteria,FALSE,370.268,1231,1,,,93.6888,1014,10^-239.303,,,,,,,,,[1056807],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
195950,2,195950,Tannerella,,bacteria,FALSE,3545.37,11787,15,,,92.4912,535.6,10^-236.23,,,,,,,,,[712710],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
187218,2,187218,Tequintavirus,,viruses,TRUE,299.283,995,1,,,100,86,10^-16.9522,,,,,,,,,[3017287],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
173369,2,173369,Cephaleuros,,eukaryota,FALSE,112.494,374,2,,,100,49,10^-21.0126,,,,,,,,,[1985640],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
150022,2,150022,Finegoldia,,bacteria,FALSE,107.682,358,1,,,97.81,137,10^-76.8332,,,,,,,,,[1260],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
118747,2,118747,Bulleidia,,bacteria,FALSE,369.065,1227,1,,,85.241,332,10^-147.126,,,,,,,,,[2806552],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
117563,2,117563,Granulicatella,,bacteria,FALSE,733.919,2440,2,,,89.3105,623,10^-105.533,,,,,,,,,[46124],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
86331,2,86331,Mogibacterium,,bacteria,FALSE,292.365,972,1,,,97.07,819,10^-307.653,,,,,,,,,[114527],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
47670,2,47670,Lautropia,,bacteria,FALSE,378.089,1257,1,,,97.032,1078,10^-307.653,,,,,,,,,[47671],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
46255,2,46255,Weissella,,bacteria,FALSE,1961.13,6520,7,,,96.9589,767,10^-212.591,,,,,,,,,[1583],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
46123,2,46123,Abiotrophia,,bacteria,FALSE,634.66,2110,2,,,88.8224,913.5,10^-214.336,,,,,,,,,[46125],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
44259,2,44259,Filifactor,,bacteria,FALSE,482.462,1604,1,,,89.3686,1505,10^-289.497,,,,,,,,,[143361],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
32207,2,32207,Rothia,,bacteria,FALSE,5064.64,16838,19,,,92.6395,676.368,10^-221.131,,,,,,,,,"[43675, 2047]",1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
32067,2,32067,Leptotrichia,,bacteria,FALSE,8864.78,29472,39,,,93.4986,485.103,10^-145.506,,,,,,,,,"[712362, 712357, 554406, 157691, 157687, 109328, 40542]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
29465,2,29465,Veillonella,,bacteria,FALSE,30043.8,99884,113,,,92.1219,682.133,10^-206.492,,,,,,,,,"[2682456, 2682455, 423477, 39778, 39777, 29466]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
5761,2,5761,Naegleria,,eukaryota,FALSE,1480.47,4922,10,,,90.9036,330.7,10^-167.934,,,,,,,,,[5763],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
5543,2,5543,Trichoderma,,eukaryota,FALSE,510.134,1696,1,,,100,52,10^-23.0453,,,,,,,,,[63577],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
5052,2,5052,Aspergillus,,eukaryota,FALSE,327.557,1089,1,,,100,44,10^-17.6284,,,,,,,,,[5059],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
2717,2,2717,Cardiobacterium,,bacteria,FALSE,410.273,1364,1,,,97.9476,1218,10^-201.234,,,,,,,,,[2718],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
1716,2,1716,Corynebacterium,,bacteria,FALSE,457.496,1521,2,,,91.575,580,10^-165.49,,,,,,,,,[42817],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
1654,2,1654,Actinomyces,,bacteria,FALSE,357.034,1187,2,,,87.906,223,10^-91.096,,,,,,,,,"[1852377, 55565]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
1378,2,1378,Gemella,,bacteria,FALSE,2112.72,7024,9,,,91.5695,599.111,10^-209.398,,,,,,,,,"[84135, 29391, 1379]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
1301,2,1301,Streptococcus,,bacteria,FALSE,50256,167082,208,,,91.8203,593.149,10^-207.227,,,,,,,,,"[2972784, 2819619, 2763068, 2759692, 2710759, 2610896, 2598453, 2382163, 1902136, 1839799, 1759399, 1433513, 1419814, 1234680, 712633, 712623, 684066, 257758, 113107, 68892, 28037, 1343, 1335, 1328, 1318, 1313, 1309, 1308, 1307, 1305, 1304, 1303]",8,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
1243,2,1243,Leuconostoc,,bacteria,FALSE,1213.97,4036,3,,,94.68,1168,10^-293.912,,,,,,,,,"[255248, 1246]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
1016,2,1016,Capnocytophaga,,bacteria,FALSE,1780.05,5918,5,,,90.8643,956.4,10^-231.198,,,,,,,,,"[327575, 1019, 1017]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
970,2,970,Selenomonas,,bacteria,FALSE,788.061,2620,2,,,85.1225,895.5,10^-201.156,,,,,,,,,[712528],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
848,2,848,Fusobacterium,,bacteria,FALSE,2456.52,8167,13,,,95.577,427.385,10^-191.776,,,,,,,,,"[2663009, 1583098, 76857, 851]",1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
838,2,838,Prevotella,,bacteria,FALSE,30952.7,102906,135,,,93.7415,544.541,10^-182.112,,,,,,,,,"[2801997, 1177574, 652716, 589437, 470565, 28137, 28133, 28132, 28131]",2,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
836,2,836,Porphyromonas,,bacteria,FALSE,4001.66,13304,11,,,90.8085,815.182,10^-252.173,,,,,,,,,"[712435, 28124, 837]",1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
724,2,724,Haemophilus,,bacteria,FALSE,5171.42,17193,21,,,94.4668,601.81,10^-221.879,,,,,,,,,"[2582921, 735, 729, 727]",2,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
561,2,561,Escherichia,,bacteria,FALSE,452.684,1505,2,,,96.5785,490.5,10^-284.984,,,,,,,,,[562],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
538,2,538,Eikenella,,bacteria,FALSE,1231.42,4094,6,,,94.8603,513,10^-258.953,,,,,,,,,[539],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
482,2,482,Neisseria,,bacteria,FALSE,11405.2,37918,52,,,95.285,546.288,10^-205.688,,,,,,,,,"[1871109, 267212, 33053, 28449, 496, 495, 490, 488, 484]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
475,2,475,Moraxella,,bacteria,FALSE,104.373,347,1,,,98.99,198,10^-119.903,,,,,,,,,[478],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
374,2,374,Bradyrhizobium,,bacteria,FALSE,88.732,295,1,,,93.056,144,10^-72.0083,,,,,,,,,[2170627],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
286,2,286,Pseudomonas,,bacteria,FALSE,20296.8,67479,71,,,95.9042,757,10^-227.026,,,,,,,,,"[3003351, 2864101, 2605424, 244566, 198618, 76761, 76760, 75588, 53407, 47883, 47878, 46677, 303, 294, 287]",3,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
194,2,194,Campylobacter,,bacteria,FALSE,175.659,584,1,,,90.234,256,10^-128.026,,,,,,,,,[199],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
157,2,157,Treponema,,bacteria,FALSE,196.414,653,1,,,95.481,509,10^-304.077,,,,,,,,,[67506],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
-200,2,-200,all taxa with neither family nor genus classification,,,FALSE,36966.4,122899,136,,,90.2061,646.022,10^-218.744,,,,,,,,,"[2960088, 2832643, 2100421, 1869227, 1540872, 1394709, 77133, 38018]",0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
-200186803,2,-200186803,non-genus-specific reads in family Lachnospiraceae,,bacteria,FALSE,1311.13,4359,5,,,94.6166,598.2,10^-208.039,,,,,,,,,[712982],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,FALSE,845.511,2811,3,,,94.6451,741.667,10^-259.075,,,,,,,,,[143393],0,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA
3044798,2,3044798,Purivirus,,viruses,FALSE,71.8538,17707,13,,,84.2847,408,10^-77.7084,,,,,,,,,[3060664],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2979332,2,2979332,Prescottella,,bacteria,FALSE,6.55356,1615,3,,,97.0837,51.6667,10^-20.5355,,,,,,,,,[1323361],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2974257,2,2974257,Hoylesella,,bacteria,FALSE,24.9563,6150,9,,,90.3781,514.556,10^-183.704,,,,,,,,,"[76123, 28127]",0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2974251,2,2974251,Segatella,,bacteria,FALSE,3403.35,838691,1141,,,95.9633,559.826,10^-171.354,,,,,,,,,[28135],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2895509,2,2895509,Metamycoplasma,,bacteria,FALSE,4.20808,1037,1,,,95.965,694,10^-307.653,,,,,,,,,[2098],1,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2842658,2,2842658,Dubowvirus,,viruses,FALSE,2.13447,526,1,,,93.038,316,10^-173.222,,,,,,,,,[1147044],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2803850,2,2803850,Mammaliicoccus,,bacteria,FALSE,3.01099,742,1,,,99.541,218,10^-134.957,,,,,,,,,[150056],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2782229,2,2782229,Epilithonimonas,,bacteria,FALSE,13.31,3280,5,,,97.9734,503.2,10^-100.031,,,,,,,,,[2487072],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2767893,2,2767893,Lentilactobacillus,,bacteria,FALSE,7.45036,1836,2,,,92.272,749,10^-220.576,,,,,,,,,"[33962, 1581]",0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2767892,2,2767892,Secundilactobacillus,,bacteria,FALSE,2.06549,509,1,,,93.043,345,10^-190.339,,,,,,,,,[240427],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2767887,2,2767887,Ligilactobacillus,,bacteria,FALSE,30.9945,7638,9,,,95.2057,631.667,10^-196.546,,,,,,,,,"[228229, 1624, 1622]",0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2767886,2,2767886,Levilactobacillus,,bacteria,FALSE,31.9319,7869,10,,,88.1969,88.1,10^-33.315,,,,,,,,,[1580],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2767842,2,2767842,Lactiplantibacillus,,bacteria,FALSE,261.931,64548,90,,,96.4875,543.444,10^-163.91,,,,,,,,,[1590],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2759736,2,2759736,Lacticaseibacillus,,bacteria,FALSE,187.655,46244,59,,,96.3804,468.271,10^-208.336,,,,,,,,,[1597],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2755140,2,2755140,Pseudoleptotrichia,,bacteria,FALSE,1.71245,422,1,,,91.892,148,10^-71.9964,,,,,,,,,[157692],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2749267,2,2749267,Amedibacterium,,bacteria,FALSE,4.09445,1009,1,,,96.588,469,10^-54.9142,,,,,,,,,[2583452],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2742598,2,2742598,Limosilactobacillus,,bacteria,FALSE,10444.1,2573749,3414,1,9431,95.9139,559.36,10^-171.374,38.2704,9431,5,1,9431,98.8,563,10^-307.653,"[2742601, 227942, 97478, 35787, 1633, 1632, 1613, 1598]",0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2692118,2,2692118,Winkia,,bacteria,FALSE,2.80809,692,1,,,92.322,534,10^-296.508,,,,,,,,,[33007],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2692113,2,2692113,Gleimia,,bacteria,FALSE,4.11068,1013,1,,,92.5393,764,10^-174.317,,,,,,,,,[66228],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2529408,2,2529408,Schaalia,,bacteria,FALSE,15.5743,3838,5,,,90.7004,601.4,10^-220.831,,,,,,,,,"[52773, 1660]",0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,9.45498,2330,3,,,94.1623,534,10^-214.977,,,,,,,,,[2899133],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
2025617,2,2025617,Ketobacter,,bacteria,FALSE,13.0422,3214,5,,,80.1514,488.6,10^-188.545,,,,,,,,,[1917421],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
1982251,2,1982251,Pahexavirus,,viruses,TRUE,6.7524,1664,2,,,83.4793,717,10^-203.046,,,,,,,,,"[2041563, 1982275]",0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
1920762,2,1920762,Litunavirus,,viruses,TRUE,3.98895,983,1,,,100,54,10^-24.4013,,,,,,,,,[3058783],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
1912216,2,1912216,Cutibacterium,,bacteria,FALSE,13.1639,3244,4,,,97.7105,604.5,10^-292.208,,,,,,,,,[1747],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
1866885,2,1866885,Mycolicibacterium,,bacteria,FALSE,26.0966,6431,20,,,99.2442,52.95,10^-23.1413,,,,,,,,,[59813],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
1686313,2,1686313,Fenollaria,,bacteria,FALSE,4.88575,1204,2,,,98.6565,447.5,10^-249.71,,,,,,,,,[2811778],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
1164882,2,1164882,Lachnoanaerobaculum,,bacteria,FALSE,64.2208,15826,19,,,90.7471,610.526,10^-161.212,,,,,,,,,"[2490855, 617123]",0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
1093071,2,1093071,Phorcus,,eukaryota,FALSE,4.03358,994,1,,,81.513,119,10^-38.468,,,,,,,,,[1620919],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
687332,2,687332,Betatorquevirus,,viruses,FALSE,30.1585,7432,14,,,97.7909,345.429,10^-176.348,,,,,,,,,[93678],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
577309,2,577309,Paraprevotella,,bacteria,FALSE,20.8334,5134,3,,,94.937,79,10^-35.9012,,,,,,,,,[454155],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
572808,2,572808,Agriphila,,eukaryota,FALSE,1.63129,402,1,,,85,240,10^-101.979,,,,,,,,,[572809],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
543311,2,543311,Parvimonas,,bacteria,FALSE,148.062,36487,53,,,91.7513,455.887,10^-166.434,,,,,,,,,[33033],1,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
416916,2,416916,Aggregatibacter,,bacteria,FALSE,2.29273,565,1,,,92.079,404,10^-219.776,,,,,,,,,[2866570],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
393350,2,393350,Cabera,,eukaryota,FALSE,2.11824,522,1,,,84.364,275,10^-116.329,,,,,,,,,[722659],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
375288,2,375288,Parabacteroides,,bacteria,FALSE,2.75939,680,1,,,96.41,390,10^-234.888,,,,,,,,,[46503],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
334624,2,334624,Oppiella,,eukaryota,FALSE,10.5587,2602,5,,,98.6752,306.6,10^-192.319,,,,,,,,,[334625],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
267408,2,267408,Arsenicicoccus,,bacteria,FALSE,3.76576,928,2,,,93.9545,306,10^-171.178,,,,,,,,,[1658671],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
214906,2,214906,Histophilus,,bacteria,FALSE,1.19709,295,1,,,99.394,165,10^-98.7104,,,,,,,,,[731],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
212742,2,212742,Morococcus,,bacteria,FALSE,19.2468,4743,7,,,97.1862,521.714,10^-237.64,,,,,,,,,[1056807],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
196082,2,196082,Parascardovia,,bacteria,FALSE,18.3784,4529,5,,,93.6128,724.6,10^-110.126,,,,,,,,,[78258],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
195950,2,195950,Tannerella,,bacteria,FALSE,91.2142,22478,31,,,92.5704,537.065,10^-200.217,,,,,,,,,"[712710, 28112]",1,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
182269,2,182269,Aurantimonas,,bacteria,FALSE,4.94256,1218,2,,,88.444,225,10^-105.438,,,,,,,,,[2906072],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
173369,2,173369,Cephaleuros,,eukaryota,FALSE,7.49094,1846,4,,,97.146,53,10^-21.3245,,,,,,,,,[1985640],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
165779,2,165779,Anaerococcus,,bacteria,FALSE,9.58483,2362,3,,,94.8347,582.667,10^-116.612,,,,,,,,,[33034],1,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
160674,2,160674,Raoultella,,bacteria,FALSE,3.58315,883,1,,,97.63,211,10^-124.679,,,,,,,,,[54291],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
131316,2,131316,Passalora,,eukaryota,FALSE,1.27013,313,1,,,96.644,149,10^-82.2862,,,,,,,,,[706142],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
117563,2,117563,Granulicatella,,bacteria,FALSE,41.2408,10163,11,,,92.4574,617.455,10^-216.975,,,,,,,,,"[137732, 46124]",0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
95189,2,95189,Apamea,,eukaryota,FALSE,1.41216,348,1,,,81.481,81,10^-22.1666,,,,,,,,,[987880],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
82599,2,82599,Cydia,,eukaryota,FALSE,1.331,328,1,,,96.241,133,10^-71.3566,,,,,,,,,[1869771],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
79498,2,79498,Lacanobia,,eukaryota,FALSE,1.051,259,1,,,88.462,104,10^-41.9575,,,,,,,,,[79499],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
69965,2,69965,Macrococcus,,bacteria,FALSE,4.2446,1046,1,,,99.545,440,10^-285.613,,,,,,,,,[69967],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
59735,2,59735,Bergeyella,,bacteria,FALSE,2.47534,610,1,,,98.507,402,10^-254.088,,,,,,,,,[325781],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA
