tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_ID,short_name_id,protocol,mean_nt_bpm,sd_nt_bpm,z_score,sample_type
122277,2,122277,Pectobacterium,,bacteria,FALSE,0.706978,358,1,NA,NA,90.521,211,10^-104.093,NA,NA,NA,NA,NA,NA,NA,,[554],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,1.706978,oral swab
572799,2,572799,Acleris,,eukaryota,FALSE,0.695718,348,1,NA,NA,83.74,123,10^-43.9431,NA,NA,NA,NA,NA,NA,NA,,[1100899],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1.695718,oral swab
375288,2,375288,Parabacteroides,,bacteria,FALSE,0.679331,344,1,NA,NA,98.052,154,10^-88.4476,NA,NA,NA,NA,NA,NA,NA,,[823],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,1.679331,oral swab
816,2,816,Bacteroides,,bacteria,FALSE,268.21,24849,32,NA,NA,96.7102,423,10^-164.115,NA,NA,NA,NA,NA,NA,NA,,"[674529, 246787, 29523, 28119, 28116, 28113, 818, 817]",0,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,159.5185,64.37859647,1.677789153,oral swab
1101085,2,1101085,Athrips,,eukaryota,FALSE,0.669817,244,1,NA,NA,90.278,72,10^-27.0211,NA,NA,NA,NA,NA,NA,NA,,[1101086],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA,0,0,1.669817,oral swab
704816,2,704816,Opisthograptis,,eukaryota,FALSE,0.667847,295,1,NA,NA,89.344,122,10^-52.8671,NA,NA,NA,NA,NA,NA,NA,,[934882],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,0,0,1.667847,oral swab
1386,2,1386,Bacillus,,bacteria,FALSE,0.663319,293,1,NA,NA,100,84,10^-44.795,NA,NA,NA,NA,NA,NA,NA,,[83428],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,0,0,1.663319,oral swab
1155385,2,1155385,Proteiniclasticum,,bacteria,FALSE,0.661732,331,1,NA,NA,97.6882,173,10^-16.891,NA,NA,NA,NA,NA,NA,NA,,[3036945],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1.661732,oral swab
7459,2,7459,Apis,,eukaryota,FALSE,0.657608,333,1,NA,NA,91.228,171,10^-83.5988,NA,NA,NA,NA,NA,NA,NA,,[7462],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,1.657608,oral swab
29574,2,29574,Taylorella,,bacteria,FALSE,0.643739,322,1,NA,NA,91.304,138,10^-65.1649,NA,NA,NA,NA,NA,NA,NA,,[84590],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1.643739,oral swab
346096,2,346096,Paludibacter,,bacteria,FALSE,0.635742,318,1,NA,NA,84.375,160,10^-62.3559,NA,NA,NA,NA,NA,NA,NA,,[185300],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1.635742,oral swab
33882,2,33882,Microbacterium,,bacteria,FALSE,0.631936,320,1,NA,NA,89.726,146,10^-66.5128,NA,NA,NA,NA,NA,NA,NA,,[2925844],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,1.631936,oral swab
60940,2,60940,Branchellion,,eukaryota,FALSE,0.629361,278,1,NA,NA,87.5,88,10^-32.4234,NA,NA,NA,NA,NA,NA,NA,,[375517],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,0,0,1.629361,oral swab
7459,2,7459,Apis,,eukaryota,FALSE,0.623747,312,1,NA,NA,94.771,153,10^-80.9024,NA,NA,NA,NA,NA,NA,NA,,[7462],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1.623747,oral swab
165697,2,165697,Sphingopyxis,,bacteria,FALSE,0.613751,307,1,NA,NA,93.243,148,10^-74.7411,NA,NA,NA,NA,NA,NA,NA,,[33050],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1.613751,oral swab
2974251,2,2974251,Segatella,,bacteria,FALSE,1450.13,6042,4,NA,NA,85.2556,585.25,10^-172.453,NA,NA,NA,NA,NA,NA,NA,,[28135],0,RDC_INC_PAN_s_020_775855_taxon_report,PAN020,eSISPA,442.086,625.2040169,1.61136622,oral swab
7459,2,7459,Apis,,eukaryota,FALSE,0.59993,265,1,NA,NA,82.946,129,10^-45.2948,NA,NA,NA,NA,NA,NA,NA,,[7462],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,0,0,1.59993,oral swab
4107,2,4107,Solanum,,eukaryota,FALSE,0.598364,303,1,NA,NA,83.077,130,10^-45.9777,NA,NA,NA,NA,NA,NA,NA,,[4081],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,1.598364,oral swab
1350,2,1350,Enterococcus,,bacteria,FALSE,361.643,180895,133,NA,NA,98.6939,775.293,10^-294.729,NA,NA,NA,NA,NA,NA,NA,,"[357441, 44008, 33945, 1352, 1351]",3,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,111.1875,157.2428705,1.589047894,oral swab
7451,2,7451,Vespula,,eukaryota,FALSE,0.581819,257,1,NA,NA,83.133,83,10^-24.9008,NA,NA,NA,NA,NA,NA,NA,,[7454],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,0,0,1.581819,oral swab
1016,2,1016,Capnocytophaga,,bacteria,FALSE,2707.19,890785,858,1,37795,91.319,823.586,10^-205.469,114.863,37795,15,1,37795,92.1,394,10^-260.148,"[2708117, 2545799, 1316596, 1316593, 327575, 1019, 1018, 1017]",0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,1127.7995,1002.072799,1.575549155,oral swab
247414,2,247414,Ophonus,,eukaryota,FALSE,0.570717,289,1,NA,NA,86.822,129,10^-52.1567,NA,NA,NA,NA,NA,NA,NA,,[247415],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,1.570717,oral swab
5761,2,5761,Naegleria,,eukaryota,FALSE,1480.47,4922,10,NA,NA,90.9036,330.7,10^-167.934,NA,NA,NA,NA,NA,NA,NA,,[5763],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA,461.159,652.1773122,1.562073546,oral swab
1654,2,1654,Actinomyces,,bacteria,FALSE,1025.39,337399,429,NA,NA,92.5046,577.534,10^-200.051,NA,NA,NA,NA,NA,NA,NA,,"[1852377, 163587, 55565]",0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,322.787,456.4897532,1.537964501,oral swab
1378,2,1378,Gemella,,bacteria,FALSE,2362.69,18478,16,NA,NA,93.6606,845.688,10^-194.357,NA,NA,NA,NA,NA,NA,NA,,"[84135, 29391, 1379]",0,RDC_INC_PAN_s_019_775853_taxon_report,PAN019,eSISPA,1950.96,267.4863797,1.53724744,oral swab
2905967,2,2905967,Candidatus Minimicrobia,,bacteria,FALSE,327.415,144625,154,NA,NA,90.9049,727.435,10^-103.415,NA,NA,NA,NA,NA,NA,NA,,"[2841264, 2841263]",0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,103.02,145.6922812,1.536515747,oral swab
103830,2,103830,Mythimna,,eukaryota,FALSE,0.52975,234,1,NA,NA,90.123,81,10^-31.7732,NA,NA,NA,NA,NA,NA,NA,,[987985],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,0,0,1.52975,oral swab
393350,2,393350,Cabera,,eukaryota,FALSE,0.529246,268,1,NA,NA,91.667,108,10^-48.8029,NA,NA,NA,NA,NA,NA,NA,,[722659],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,1.529246,oral swab
1883,2,1883,Streptomyces,,bacteria,FALSE,0.477901,242,1,NA,NA,98.246,57,10^-25.064,NA,NA,NA,NA,NA,NA,NA,,[2996051],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,1.477901,oral swab
416916,2,416916,Aggregatibacter,,bacteria,FALSE,575.303,287768,360,NA,NA,97.5137,510.475,10^-253.03,NA,NA,NA,NA,NA,NA,NA,,"[2820817, 712150, 739, 732]",1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,186.602,263.8950792,1.471152281,oral swab
2529408,2,2529408,Schaalia,,bacteria,FALSE,1477.4,198234,352,NA,NA,92.478,319.196,10^-157.878,NA,NA,NA,NA,NA,NA,NA,,"[181487, 52773, 1660]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,486.064,687.398301,1.441514307,oral swab
44259,2,44259,Filifactor,,bacteria,FALSE,294.97,1229,1,NA,NA,87.045,741,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[143361],0,RDC_INC_PAN_s_020_775855_taxon_report,PAN020,eSISPA,257.85,25.7452032,1.425302313,oral swab
61471,2,61471,Timema,,eukaryota,FALSE,0.400884,203,1,NA,NA,100,41,10^-15.6005,NA,NA,NA,NA,NA,NA,NA,,[61474],0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,1.400884,oral swab
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,FALSE,520.541,69845,91,NA,NA,94.3209,590.253,10^-136.265,NA,NA,NA,NA,NA,NA,NA,,[143393],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,180.5275,255.3044389,1.330501733,oral swab
-200,2,-200,all taxa with neither family nor genus classification,,,FALSE,47012,12788712,17851,22,1191072,91.3427,543.016,10^-172.57,4686.11,1274764,1318,28,1560525,83.4879,367.616,10^-190.594,"[2960088, 2911164, 2832643, 2828208, 2827834, 2827558, 2826364, 2826342, 2825396, 2823564, 2710499, 2710496, 2548135, 2548112, 2548107, 2548084, 2100421, 2053688, 2044938, 2044595, 2026720, 1978525, 1970543, 1869227, 1643353, 1540874, 1394709, 363916, 358574, 244328, 220137, 155900, 152509, 152507, 77133, 38018]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,21176.92,19471.92302,1.326769482,oral swab
29465,2,29465,Veillonella,,bacteria,FALSE,36463.3,18239019,19039,14,4576887,92.7495,777.293,10^-225.294,7385.58,3694287,2282,12,3694287,96.9636,323.616,10^-213.378,"[2682456, 2682455, 1926307, 671228, 423477, 325812, 248315, 159268, 39778, 39777, 29466]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,22483.85,10659.79123,1.311389531,oral swab
2905967,2,2905967,Candidatus Minimicrobia,,bacteria,FALSE,287.446,78194,62,NA,NA,93.5726,1080.05,10^-225.375,NA,NA,NA,NA,NA,NA,NA,,"[2841264, 2841263]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,103.02,145.6922812,1.264047423,oral swab
-200186803,2,-200186803,non-genus-specific reads in family Lachnospiraceae,,bacteria,FALSE,1413.68,11056,12,NA,NA,94.5518,633.167,10^-230.443,NA,NA,NA,NA,NA,NA,NA,,"[712991, 712982]",0,RDC_INC_PAN_s_019_775853_taxon_report,PAN019,eSISPA,924.504,399.5217675,1.223843596,oral swab
286,2,286,Pseudomonas,,bacteria,FALSE,47004,11583239,13418,10,225956,96.3251,697.039,10^-225.654,787.661,194104,150,9,194104,91.1827,423.627,10^-248.846,"[3031048, 3003351, 2995174, 2986947, 2971912, 2961893, 2901380, 2895495, 2895473, 2895472, 2886361, 2870750, 2866807, 2866386, 2864101, 2861799, 2861775, 2855434, 2853159, 2842349, 2842348, 2841064, 2840374, 2825975, 2812000, 2797528, 2777367, 2762577, 2749808, 2745519, 2745518, 2745514, 2738831, 2730851, 2730850, 2730847, 2708062, 2664899, 2654238, 2605424, 2590776, 2518644, 2498848, 2219057, 2213015, 2083055, 2056231, 2054919, 2025658, 1880678, 1855380, 1827300, 1785161, 1761895, 1702250, 1628086, 1573720, 1573719, 1344094, 1206777, 1173283, 658644, 658643, 651740, 587753, 574239, 515393, 485895, 395598, 359110, 321846, 319939, 251701, 251699, 244566, 219574, 219572, 200451, 200450, 198620, 198618, 191390, 129817, 122355, 117680, 104087, 76761, 76760, 76758, 75588, 53408, 50340, 47884, 47883, 47880, 47879, 47878, 47877, 46677, 46257, 43263, 33069, 29442, 317, 306, 303, 296, 294, 287]",3,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,30958.85,13421.83491,1.195436739,oral swab
1350,2,1350,Enterococcus,,bacteria,FALSE,297.61,1240,1,NA,NA,98.758,644,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[1351],1,RDC_INC_PAN_s_020_775855_taxon_report,PAN020,eSISPA,111.1875,157.2428705,1.184397752,oral swab
836,2,836,Porphyromonas,,bacteria,FALSE,2784.47,1392797,1684,NA,NA,89.6567,567.659,10^-204.004,1158.67,579570,484,1,579570,96.1,228,10^-144.244,"[997829, 712435, 393921, 28124, 28123, 837]",1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,1468.069,1121.63107,1.173494156,oral swab
-200010841,2,-200010841,non-genus-specific reads in family Microviridae,,viruses,FALSE,273.764,36733,41,NA,NA,90.0527,689.293,10^-169.435,NA,NA,NA,NA,NA,NA,NA,,[2202644],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,104.2345,147.4098436,1.149044402,oral swab
475,2,475,Moraxella,,bacteria,FALSE,104.373,347,1,NA,NA,98.99,198,10^-119.903,NA,NA,NA,NA,NA,NA,NA,,[478],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA,40.5213,57.30577202,1.112268953,oral swab
-200186803,2,-200186803,non-genus-specific reads in family Lachnospiraceae,,bacteria,FALSE,1366.61,5694,7,NA,NA,95.8359,609.571,10^-246.798,NA,NA,NA,NA,NA,NA,NA,,[712982],0,RDC_INC_PAN_s_020_775855_taxon_report,PAN020,eSISPA,924.504,399.5217675,1.106321893,oral swab
32067,2,32067,Leptotrichia,,bacteria,FALSE,9781.24,1312424,1786,NA,NA,94.5477,535.2,10^-151.873,NA,NA,NA,NA,NA,NA,NA,,"[1785996, 712368, 712362, 712361, 712357, 554406, 159271, 157691, 157688, 157687, 109328, 40542]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,5622.565,3829.108229,1.086046334,oral swab
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,FALSE,452.406,199836,237,NA,NA,91.6064,656.266,10^-198.765,NA,NA,NA,NA,NA,NA,NA,,[143393],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,180.5275,255.3044389,1.064665525,oral swab
2717,2,2717,Cardiobacterium,,bacteria,FALSE,410.273,1364,1,NA,NA,97.9476,1218,10^-201.234,NA,NA,NA,NA,NA,NA,NA,,[2718],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA,163.7625,231.5951485,1.064125807,oral swab
1350,2,1350,Enterococcus,,bacteria,FALSE,273.46,67389,90,NA,NA,96.2439,452.411,10^-221.755,NA,NA,NA,NA,NA,NA,NA,,"[3031993, 53345, 44008, 37734, 33945, 1354, 1352, 1351]",3,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,111.1875,157.2428705,1.031784241,oral swab
416916,2,416916,Aggregatibacter,,bacteria,FALSE,458.415,1910,2,NA,NA,93.2551,598.5,10^-170.409,NA,NA,NA,NA,NA,NA,NA,,[2820817],0,RDC_INC_PAN_s_020_775855_taxon_report,PAN020,eSISPA,186.602,263.8950792,1.029890781,oral swab
2782229,2,2782229,Epilithonimonas,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,254.487,127295,56,1,127295,46.3,82,10^-14.7235,[1416779],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1,oral swab
1955773,2,1955773,Emergomyces,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,337.023,168580,129,1,168580,31.3,182,10^-11.6696,[1955774],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1,oral swab
123375,2,123375,Solobacterium,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,1363.54,682047,382,2,682047,96.8073,246.351,10^-134.658,[2060878],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1,oral swab
-200049546,2,-200049546,non-genus-specific reads in family Flavobacteriaceae,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,405.362,202763,184,NA,NA,99.7,363,10^-263.433,[1871037],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1,oral swab
-201937960,2,-201937960,non-genus-specific reads in family Lewinellaceae,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,764.988,382649,278,NA,NA,41.6964,148.95,10^-25.9802,[2760807],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,1,oral swab
36086,2,36086,Trichuris,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,341.727,84212,95,1,84212,79.1,287,10^-132.975,[36087],1,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,0,0,1,oral swab
4638,2,4638,Ensete,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,129.253,31852,23,1,31852,84.1,465,10^-242.151,[4639],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,0,0,1,oral swab
2840623,2,2840623,Candidatus Fimicola,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,389.175,128056,68,1,128056,54,554,10^-195.471,[2840819],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
2560237,2,2560237,Thornevirus,,viruses,TRUE,0,NA,NA,NA,NA,NA,NA,,182.583,60078,26,2,60078,39.4692,541.538,10^-112.886,[2560336],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
82762,2,82762,Idotea,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,766.817,252317,216,2,252317,54.3343,425.287,10^-144.536,[82763],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
53337,2,53337,Cylicocyclus,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,381.313,125469,71,2,125469,83.8521,310.972,10^-151.199,[53992],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
44260,2,44260,Moorella,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,67.3374,22157,8,1,22157,34.4,282,10^-29.8539,[1525],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
40840,2,40840,Succiniclasticum,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,20.6112,6782,2,1,6782,52.3,149,10^-34.9469,[40841],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
36086,2,36086,Trichuris,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,495.158,162929,85,1,162929,71.2,847,10^-307.653,[36087],1,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
3869,2,3869,Lupinus,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,2582.88,849883,727,2,849883,69.2168,258.177,10^-94.518,[3870],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
1263,2,1263,Ruminococcus,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,158.638,52199,36,1,52199,73.8,221,10^-108.614,[41978],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
906,2,906,Megasphaera,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,184.714,60779,51,1,60779,66.2,343,10^-145.484,[1111454],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
-200031977,2,-200031977,non-genus-specific reads in family Veillonellaceae,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,614.053,202051,145,NA,NA,63.1,434,10^-176.635,[2049049],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,1,oral swab
3869,2,3869,Lupinus,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,73.0081,32249,39,1,32249,71.3,160,10^-61.7773,[3870],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,0,0,1,oral swab
34072,2,34072,Variovorax,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,20.0781,7314,4,1,7314,72.7,322,10^-161.481,[434009],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA,0,0,1,oral swab
3869,2,3869,Lupinus,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,61.4911,5697,2,1,5697,60.5,844,10^-307.653,[3870],0,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,1,oral swab
1283313,2,1283313,Alloprevotella,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,67.6491,9077,4,1,9077,93.2,427,10^-271.939,[76122],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,1,oral swab
99105,2,99105,Tanacetum,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,67.9621,9119,4,1,9119,79.2,624,10^-293.893,[118510],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,1,oral swab
53337,2,53337,Cylicocyclus,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,65.7114,8817,4,1,8817,93.8,464,10^-283.432,[53992],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,1,oral swab
1913599,2,1913599,Peptoanaerobacter,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,56.0489,15247,10,1,15247,95.6,501,10^-307.653,[39498],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
1213720,2,1213720,Stomatobaculum,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,73.5506,20008,11,1,20008,71.5,438,10^-223.472,[796942],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
430999,2,430999,Knufia,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,31.2943,8513,4,1,8513,48.9,646,10^-189.087,[1002370],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
400634,2,400634,Lysinibacillus,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,72.6389,19760,11,1,19760,34.7,329,10^-43.6308,[28031],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
166009,2,166009,Ditylenchus,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,352.431,95872,110,1,95872,84.3,415,10^-223.455,[166010],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
99105,2,99105,Tanacetum,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,2217,603093,552,6,603093,75.8953,429.163,10^-186.465,[118510],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
43996,2,43996,Catonella,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,42.293,11505,6,1,11505,97.2,360,10^-245.02,[2382125],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
3869,2,3869,Lupinus,,eukaryota,FALSE,0,NA,NA,NA,NA,NA,NA,,1743.8,474368,413,2,474368,63.4879,341.961,10^-117.113,[3870],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
2745,2,2745,Halomonas,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,22.1299,6020,3,1,6020,91.8,429,10^-263.281,[1946584],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
906,2,906,Megasphaera,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,974.619,265126,243,2,265126,77.121,366.77,10^-186.844,"[1111454, 187326]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
613,2,613,Serratia,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,26.6661,7254,3,1,7254,66.5,555,10^-255.195,[82996],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
-200075682,2,-200075682,non-genus-specific reads in family Oxalobacteraceae,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,504.793,137319,141,NA,NA,91.5,106,10^-57.1586,[1871070],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
-200171551,2,-200171551,non-genus-specific reads in family Porphyromonadaceae,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,462.603,125842,162,NA,NA,98.4,308,10^-212.987,[1588749],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,1,oral swab
265975,2,265975,Oribacterium,,bacteria,FALSE,0,NA,NA,NA,NA,NA,NA,,3583.29,1362386,1924,1,1362386,97.6,85,10^-47.2573,[237576],0,RDC_INC_PAN_s_013_775845_taxon_report,PAN013,eSISPA,0,0,1,oral swab
475,2,475,Moraxella,,bacteria,FALSE,97.6288,37119,57,NA,NA,97.2794,480.193,10^-195.494,NA,NA,NA,NA,NA,NA,NA,,"[34062, 480]",1,RDC_INC_PAN_s_013_775845_taxon_report,PAN013,eSISPA,40.5213,57.30577202,0.996599444,oral swab
482,2,482,Neisseria,,bacteria,FALSE,16458.8,8232720,11190,1,100587,95.6832,539.312,10^-200.309,201.092,100587,53,1,100587,99.4,356,10^-258.286,"[2972775, 2937985, 1871109, 607711, 267212, 33053, 28449, 496, 495, 490, 489, 488, 487, 486, 485, 484, 483]",2,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,9641.71,6892.626907,0.989042501,oral swab
-200543314,2,-200543314,non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis,,bacteria,FALSE,430.481,39883,64,NA,NA,96.1632,447.094,10^-100.315,NA,NA,NA,NA,NA,NA,NA,,[143393],0,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,180.5275,255.3044389,0.979122723,oral swab
